"n","x","y","geometrysou","centroid","external"
40188,486833.40964,4972242.63912,1,0,0
40189,487081.24608,4971861.06333,1,0,0
40190,489060.87611,4974035.37388,1,0,0
40191,486817.91687,4974044.42482,1,0,0
40192,489132.63441,4975643.43692,1,0,0
40193,486023.32447,4977027.74467,1,0,0
40194,488144.36837,4975263.9621,1,0,0
40195,484825.36236,4984537.5096,1,0,0
40196,483621.31735,4977235.94829,1,0,0
40197,483207.02558,4974052.12033,1,0,0
40198,482409.34422,4973267.03582,1,0,0
40199,481668.13337,4973267.00623,1,0,0
40200,478183.44847,4978045.25861,1,0,0
40201,478187.90581,4978845.4333,1,0,0
40202,478889.85698,4975672.37429,1,0,0
40203,477927.05914,4976070.09352,1,0,0
40204,477926.04,4975668.96029,1,0,0
40205,475903.08194,4977343.63236,1,0,0
40206,474419.53452,4979157.88672,1,0,0
40207,478027.65857,4970298.4344,1,0,0
40208,474678.19048,4977812.97021,1,0,0
40209,476465.96585,4977059.99098,1,0,0
40210,467812.33903,4980644.09712,1,0,0
40211,474842.48391,4975479.49425,1,0,0
40212,474830.69419,4972473.06443,1,0,0
40213,470747.10398,4977008.82316,1,0,0
40214,470948.46043,4976755.83307,1,0,0
40215,470345.5309,4974817.20194,1,0,0
40216,471012.0923,4975628.07732,1,0,0
40217,471905.68151,4976097.69211,1,0,0
40218,471929.09305,4975060.43474,1,0,0
40219,466823.70757,4978656.60814,1,0,0
40220,469737.43944,4978228.06951,1,0,0
40221,470743.55785,4977808.57884,1,0,0
40222,467957.55758,4974819.91035,1,0,0
40223,467302.01653,4973624.98201,1,0,0
40224,473221.65776,4971684.98937,1,0,0
40225,466208.84058,4972570.90535,1,0,0
40226,467874.41927,4968158.9643,1,0,0
40227,472083.10212,4969142.071,1,0,0
40228,472129.86326,4968344.80105,1,0,0
40229,484405.72969,4979566.72997,1,0,0
40230,485209.9247,4973250.967,1,0,0
40231,485431.03258,4973246.52647,1,0,0
40232,479636.36924,4971242.4828,1,0,0
40233,479245.18917,4971242.95831,1,0,0
40234,500591.60538,5047144.32856,1,0,0
40235,512956.01177,5020209.62835,1,0,0
40236,537905.24557,4941461.24748,1,0,0
40237,453964.23278,4982385.34036,1,0,0
40238,455299.89473,4984708.64924,1,0,0
40239,455670.69108,4982640.57361,1,0,0
40240,429923.46661,5040661.6158,1,0,0
40241,435817.26097,5024533.49225,1,0,0
40242,448832.91877,5022059.11859,1,0,0
40243,446643.90294,5023254.49857,1,0,0
40244,431264.82325,5002160.03799,1,0,0
40245,432781.24989,5001148.06667,1,0,0
40246,447651.7591,5000744.94956,1,0,0
40247,436498.49611,5016673.9301,1,0,0
40248,426785.7328,5023068.3713,1,0,0
40249,420697.97466,5026569.14731,1,0,0
40250,417872.48947,5029645.12185,1,0,0
40251,391958.53778,4972729.74021,1,0,0
40252,403394.37186,4934014.86753,1,0,0
40253,437041.05341,4938919.58993,1,0,0
40254,438341.47169,4939752.9392,1,0,0
40255,439414.90217,4941732.72929,1,0,0
40256,439045.15045,4940934.37612,1,0,0
40257,442118.92832,4942447.53627,1,0,0
40258,445694.62707,4944675.90496,1,0,0
40259,448653.29457,4952547.0461,1,0,0
40260,423320.51522,4963970.03096,1,0,0
40261,453228.54079,4966339.71345,1,0,0
40262,450101.24291,4968371.2398,1,0,0
40263,426474.08903,4960246.79841,1,0,0
40264,434856.42442,4964281.68914,1,0,0
40265,422394.9569,4955252.58982,1,0,0
40266,438484.91145,4966623.42206,1,0,0
40267,435828.98869,4969602.73592,1,0,0
40268,436519.10558,4967166.95437,1,0,0
40269,438077.85404,4972726.40767,1,0,0
40270,429875.68805,4970885.96026,1,0,0
40271,430512.846,4971634.04666,1,0,0
40272,433613.04263,4978840.78624,1,0,0
40273,431437.40201,4975199.86094,1,0,0
40274,436234.90641,4977494.41101,1,0,0
40275,432578.63652,4979201.32877,1,0,0
40276,453239.00105,4899800.90221,1,0,0
40277,453955.02829,4932416.59828,1,0,0
40278,453521.56842,4931657.65076,1,0,0
40279,455798.06015,4932404.09695,1,0,0
40280,460149.85726,4933993.15825,1,0,0
40281,469304.82979,4950047.99697,1,0,0
40282,469954.30232,4950839.98674,1,0,0
40283,469945.05237,4948182.2012,1,0,0
40284,461158.62614,4950964.11298,1,0,0
40285,461897.47418,4948505.97724,1,0,0
40286,460398.29336,4949395.62598,1,0,0
40287,458022.70697,4958441.74197,1,0,0
40288,459346.3808,4958928.05874,1,0,0
40289,463217.45369,4958335.49505,1,0,0
40290,467422.21662,4957657.35016,1,0,0
40291,471584.81307,4956061.81297,1,0,0
40292,473050.28734,4947620.81388,1,0,0
40293,476144.03428,4904604.55303,1,0,0
40294,486007.96225,4922367.12299,1,0,0
40295,485333.29344,4920497.36578,1,0,0
40296,490385.78313,4917016.77742,1,0,0
40297,520640.2276,4938655.08553,1,0,0
40298,539174.54251,4934694.45183,1,0,0
40299,512906.92112,4950505.51317,1,0,0
40300,508644.71436,4949875.87225,1,0,0
40301,504485.36091,4945039.75227,1,0,0
40302,511655.57515,4940259.39198,1,0,0
40303,500067.02983,4939916.69967,1,0,0
40304,477474.04336,4947211.08962,1,0,0
40305,478779.10879,4945776.57958,1,0,0
40306,481170.57669,4948059.18792,1,0,0
40307,479959.93097,4945366.01245,1,0,0
40308,484834.8445,4954807.12793,1,0,0
40309,482469.28572,4953553.79324,1,0,0
40310,482361.89067,4954435.45088,1,0,0
40311,477691.94591,4955284.08307,1,0,0
40312,492717.39367,4972025.30642,1,0,0
40313,492421.98308,4973030.90106,1,0,0
40314,492201.22422,4971628.78609,1,0,0
40315,494435.16063,4971891.38465,1,0,0
40316,494441.87135,4970998.66718,1,0,0
40317,495638.04023,4971614.16806,1,0,0
40318,499295.5147,4955669.52013,1,0,0
40319,490510.95077,4953988.29079,1,0,0
40320,489634.04581,4951977.21,1,0,0
40321,487617.25656,4960454.97479,1,0,0
40322,486815.95687,4957732.03237,1,0,0
40323,490840.91212,4958636.61492,1,0,0
40324,486811.11386,4958782.38617,1,0,0
40325,477928.18212,4958577.28475,1,0,0
40326,482755.95965,4960491.90321,1,0,0
40327,483929.64413,4960303.3387,1,0,0
40328,484051.47286,4961266.49492,1,0,0
40329,484980.4572,4962064.64936,1,0,0
40330,491685.86622,4961673.41766,1,0,0
40331,496663.20521,4963361.61545,1,0,0
40332,497647.89655,4964465.05953,1,0,0
40333,498004.61444,4966947.45031,1,0,0
40334,496651.55006,4966876.98369,1,0,0
40335,488404.6675,4969447.05796,1,0,0
40336,488733.89344,4971571.89567,1,0,0
40337,489210.3479,4970559.06928,1,0,0
40338,490226.8829,4972994.49535,1,0,0
40339,495028.57613,5022633.34784,1,0,0
40340,516732.12823,5037456.07782,1,0,0
40341,500560.16376,5042026.60289,1,0,0
40342,521845.98213,5018633.40371,1,0,0
40343,508983.02646,5008850.79197,1,0,0
40344,509124.32517,5005407.86237,1,0,0
40345,517892.12736,5012285.26919,1,0,0
40346,518562.52963,5008057.71394,1,0,0
40347,518621.28019,4999837.76314,1,0,0
40348,517809.60011,4999236.44575,1,0,0
40349,525552.27857,4993443.15782,1,0,0
40350,511366.73092,4989380.62946,1,0,0
40351,512489.23298,4987543.09905,1,0,0
40352,517374.43662,4984565.13584,1,0,0
40353,516675.77922,4985361.68115,1,0,0
40354,516597.13421,4986664.2016,1,0,0
40355,504174.00591,4984595.14756,1,0,0
40356,502793.91386,4980508.24719,1,0,0
40357,502517.01407,4979667.27508,1,0,0
40358,503515.38037,4979219.20242,1,0,0
40359,504818.31079,4979685.76595,1,0,0
40360,508354.40985,4970840.22867,1,0,0
40361,503616.89598,4974950.51744,1,0,0
40362,506795.77675,4978897.07626,1,0,0
40363,506580.23737,4966072.13316,1,0,0
40364,502417.34111,4970823.56543,1,0,0
40365,499456.6989,4969613.65055,1,0,0
40366,481614.54171,5028145.1703,1,0,0
40367,477039.05786,4991082.29032,1,0,0
40368,559000.6949,4941565.75896,1,0,0
40369,564580.70523,4942908.43823,1,0,0
40370,546225.60866,4955519.30594,1,0,0
40371,544339.24723,4953392.14579,1,0,0
40372,553978.23687,4960783.6702,1,0,0
40373,530773.38225,4968658.94253,1,0,0
40374,530176.93767,4969162.83604,1,0,0
40375,519880.43325,4978832.4674,1,0,0
40376,519173.27568,4980108.13588,1,0,0
40377,519678.18452,4981027.06937,1,0,0
40378,521512.08876,4980522.51272,1,0,0
40379,525577.45943,4983893.19117,1,0,0
40380,527943.62707,4986953.42341,1,0,0
40381,535502.94126,4991833.28745,1,0,0
40382,536428.73233,4984928.69487,1,0,0
40383,544366.22829,4990817.82288,1,0,0
40384,544407.63893,4985503.94739,1,0,0
40385,542557.03158,4980713.83009,1,0,0
40386,545591.21568,4976580.46892,1,0,0
40387,542577.8362,4976685.19007,1,0,0
40388,538174.41795,4980642.81768,1,0,0
40389,532819.19641,4978671.34022,1,0,0
40390,519074.83487,4987643.84159,1,0,0
40391,516617.68737,4990900.50126,1,0,0
40392,515236.37025,4990764.04046,1,0,0
40393,539222.8663,4996692.28788,1,0,0
40394,535433.08749,4996246.1053,1,0,0
40395,534749.82058,4995395.46722,1,0,0
40396,534002.13336,4997205.21552,1,0,0
40397,536098.40501,4997891.3476,1,0,0
40398,532805.71162,5009868.30462,1,0,0
40399,542743.9865,5009136.99769,1,0,0
40400,549602.18176,5015712.20278,1,0,0
40401,550000.35726,5017922.61838,1,0,0
40402,532468.35037,5026001.754,1,0,0
40403,538671.20891,5027015.75402,1,0,0
40404,544218.57087,5039054.06612,1,0,0
40405,537808.60294,5038840.50077,1,0,0
40406,539918.61463,5043930.71174,1,0,0
40407,538367.11018,5049569.41913,1,0,0
40408,556945.4706,4976553.93481,1,0,0
40409,556517.15556,4977162.62836,1,0,0
40410,563395.50121,4976398.19624,1,0,0
40411,517312.26985,4954482.63728,1,0,0
40412,515614.8283,4955619.76387,1,0,0
40413,472769.26491,5023609.91226,1,0,0
40414,470332.02069,5018252.25189,1,0,0
40415,468688.77926,5015863.88006,1,0,0
40416,467329.35863,5015588.76344,1,0,0
40417,470397.73003,5012339.65328,1,0,0
40418,467914.0642,5011330.05688,1,0,0
40419,466983.59607,5010902.34048,1,0,0
40420,467343.69074,5013081.37591,1,0,0
40421,469527.31634,5013621.70363,1,0,0
40422,470361.05461,5009583.60736,1,0,0
40423,472789.88223,5012787.0373,1,0,0
40424,475177.44087,5012189.62843,1,0,0
40425,476858.22861,5016113.53899,1,0,0
40426,476667.73204,5012149.60964,1,0,0
40427,478770.36325,5013819.52144,1,0,0
40428,464697.16174,5010463.17872,1,0,0
40429,463085.43327,5010180.62019,1,0,0
40430,466879.04003,5005359.65853,1,0,0
40431,466294.6089,5007802.61566,1,0,0
40432,470330.95596,5007155.62071,1,0,0
40433,471215.42117,5004962.95498,1,0,0
40434,470078.27264,5004993.73517,1,0,0
40435,469869.43025,5004517.09252,1,0,0
40436,470658.06278,5004261.86804,1,0,0
40437,470015.55744,5004043.7738,1,0,0
40438,471152.78857,5003409.70057,1,0,0
40439,471931.30568,5003749.34063,1,0,0
40440,472304.00814,5004950.01777,1,0,0
40441,476345.48398,5004091.07908,1,0,0
40442,476032.00983,5003274.83133,1,0,0
40443,478191.21409,5007414.73549,1,0,0
40444,476767.19298,5008939.20229,1,0,0
40445,480699.22029,5003276.06712,1,0,0
40446,480374.19227,5001658.12168,1,0,0
40447,479493.10421,5000866.75484,1,0,0
40448,478257.95532,5001405.8564,1,0,0
40449,482211.56731,5001660.48425,1,0,0
40450,485389.10072,5004843.60181,1,0,0
40451,490750.98486,5004812.17883,1,0,0
40452,494548.82325,5010196.22793,1,0,0
40453,490606.1109,5001875.53005,1,0,0
40454,494558.0411,4999157.11138,1,0,0
40455,496183.75163,4999146.1401,1,0,0
40456,495567.04227,4995280.35532,1,0,0
40457,495861.17736,4994570.38611,1,0,0
40458,499669.04446,4994577.03556,1,0,0
40459,500816.67593,4994078.95386,1,0,0
40460,494338.33446,4990135.86276,1,0,0
40461,498204.951,4991752.16351,1,0,0
40462,500075.88229,4990634.02547,1,0,0
40463,499047.07739,4990532.69781,1,0,0
40464,499961.06324,4993393.27246,1,0,0
40465,493576.72905,4985937.44864,1,0,0
40466,494373.96232,4986054.2946,1,0,0
40467,496092.11189,4986935.20458,1,0,0
40468,499998.84541,4986486.89345,1,0,0
40469,500006.60757,4985281.0232,1,0,0
40470,498013.23106,4983068.7483,1,0,0
40471,496079.4675,4979251.29429,1,0,0
40472,494499.79169,4979651.26644,1,0,0
40473,493709.9234,4978823.61374,1,0,0
40474,493364.01264,4978345.83362,1,0,0
40475,493200.1856,4978269.50977,1,0,0
40476,492791.2788,4977718.93728,1,0,0
40477,492908.44321,4977538.12733,1,0,0
40478,493122.94822,4977436.41332,1,0,0
40479,493316.4518,4977372.94864,1,0,0
40480,493371.60555,4977223.97561,1,0,0
40481,492768.27332,4977004.12258,1,0,0
40482,492822.47148,4976830.10032,1,0,0
40483,474659.24941,4982575.44299,1,0,0
40484,488831.07394,5016487.59581,1,0,0
40485,461032.35103,5014354.68711,1,0,0
40486,458596.47334,5004436.61508,1,0,0
40487,458865.32416,5003407.93645,1,0,0
40488,458304.73932,5001821.8907,1,0,0
40489,467187.5637,5002574.7472,1,0,0
40490,462261.04355,4999451.49239,1,0,0
40491,467599.79627,4997935.44773,1,0,0
40492,467790.09172,4998332.08202,1,0,0
40493,466803.74004,4997082.75539,1,0,0
40494,469698.07756,4996722.47075,1,0,0
40495,468687.22655,4995527.14123,1,0,0
40496,477597.35908,4996351.8708,1,0,0
40497,477534.80947,4996580.37466,1,0,0
40498,478010.95687,4995394.38388,1,0,0
40499,480058.4863,4996314.15811,1,0,0
40500,479638.04799,4996928.36187,1,0,0
40501,480063.26224,4997622.03102,1,0,0
40502,478700.96486,4996817.11852,1,0,0
40503,478031.5236,4999223.19817,1,0,0
40504,476024.29937,5000322.40324,1,0,0
40505,476455.44986,5001310.93654,1,0,0
40506,475522.16695,5002494.86944,1,0,0
40507,474070.64145,4997507.43339,1,0,0
40508,481083.046,4997621.18004,1,0,0
40509,482602.58979,4996442.07634,1,0,0
40510,481857.53558,4996814.24509,1,0,0
40511,483898.47026,4997178.90189,1,0,0
40512,482422.29047,4994942.16711,1,0,0
40513,485869.54336,4994965.70166,1,0,0
40514,482768.91179,4991538.79409,1,0,0
40515,476756.36651,4993477.57181,1,0,0
40516,477441.7205,4993866.19055,1,0,0
40517,476050.63093,4989083.58838,1,0,0
40518,488407.80848,4990738.02323,1,0,0
40519,488393.01941,4992900.31576,1,0,0
40520,484808.14062,4988867.46773,1,0,0
40521,483209.66272,4988540.25783,1,0,0
40522,482490.63447,4987567.53563,1,0,0
40523,481304.16057,4987890.27316,1,0,0
40524,481325.15907,4986285.70477,1,0,0
40525,481325.77584,4985961.21154,1,0,0
40526,483542.66727,4987732.40907,1,0,0
40527,486025.46042,4986584.91386,1,0,0
40528,486035.53453,4985936.23323,1,0,0
40529,487321.17337,4987905.97798,1,0,0
40530,488415.65412,4989233.00452,1,0,0
40531,489231.69858,4986535.19648,1,0,0
40532,489653.5523,4984449.57313,1,0,0
40533,488852.21491,4984465.62161,1,0,0
40534,489658.94777,4983648.62814,1,0,0
40535,488247.43011,4983671.58039,1,0,0
40536,488737.91642,4982869.50772,1,0,0
40537,489649.96437,4981249.15169,1,0,0
40538,489679.61723,4980446.37923,1,0,0
40539,490441.46343,4980445.86834,1,0,0
40540,490840.998,4978642.34052,1,0,0
40541,491932.90675,4978053.22281,1,0,0
40542,489637.59425,4977024.53452,1,0,0
40543,489235.12841,4977394.55566,1,0,0
40544,489640.61118,4976443.54271,1,0,0
40545,488028.39633,4978040.18917,1,0,0
40546,488926.54695,4975645.4695,1,0,0
40547,488206.02268,4976298.41196,1,0,0
40548,489602.29143,4974548.71759,1,0,0
40549,488867.61285,4973851.70052,1,0,0
40550,487621.35793,4974444.63669,1,0,0
40551,487217.2399,4973243.22235,1,0,0
40552,485607.42337,4972040.88775,1,0,0
40553,479801.77042,4971262.28961,1,0,0
40554,478970.45352,4971926.02126,1,0,0
40555,478912.91889,4972859.12081,1,0,0
40556,478596.29193,4971243.20401,1,0,0
40557,478039.50636,4971442.26594,1,0,0
40558,478152.29446,4973278.20304,1,0,0
40559,477039.48396,4973653.06757,1,0,0
40560,477263.12243,4969641.78754,1,0,0
40561,479849.70171,4968716.1519,1,0,0
40562,480020.71267,4968469.01886,1,0,0
40563,482010.60692,4967277.95757,1,0,0
40564,481052.65083,4967365.01171,1,0,0
40565,479214.12229,4967400.46648,1,0,0
40566,479814.86448,4967846.6295,1,0,0
40567,478412.98605,4967396.24975,1,0,0
40568,477613.2026,4967360.79268,1,0,0
40569,476681.45113,4967356.53189,1,0,0
40570,478416.27983,4967845.6802,1,0,0
40571,477613.61928,4967848.42997,1,0,0
40572,475621.82202,4968958.22437,1,0,0
40573,475856.97323,4966961.36373,1,0,0
40574,475882.44309,4967288.86862,1,0,0
40575,473575.84902,4967770.63198,1,0,0
40576,468429.89437,4970218.26494,1,0,0
40577,467332.40664,4968226.58675,1,0,0
40578,464032.39214,4967262.15405,1,0,0
40579,466498.98738,4966074.41145,1,0,0
40580,468014.24834,4963047.27421,1,0,0
40581,469641.28547,4962103.0597,1,0,0
40582,470040.96402,4962305.04774,1,0,0
40583,474229.37167,4969915.52402,1,0,0
40584,473221.36767,4972073.63141,1,0,0
40585,471563.7526,4973385.85271,1,0,0
40586,473090.75137,4974503.53981,1,0,0
40587,474439.30596,4975485.32348,1,0,0
40588,474616.85676,4977276.2117,1,0,0
40589,477281.97636,4978249.00085,1,0,0
40590,479084.53102,4977844.60517,1,0,0
40591,481488.042,4977846.80883,1,0,0
40592,482093.20308,4977641.88547,1,0,0
40593,477945.84156,4978243.84394,1,0,0
40594,478588.08679,4978841.5956,1,0,0
40595,479756.15613,4978843.08184,1,0,0
40596,478995.38693,4979972.82863,1,0,0
40597,479015.12244,4979765.22845,1,0,0
40598,479123.65353,4980187.49171,1,0,0
40599,470271.34741,4966881.35561,1,0,0
40600,469969.82884,4966085.04643,1,0,0
40601,473453.80198,4978094.58218,1,0,0
40602,474531.07458,4979373.10202,1,0,0
40603,474447.57821,4979211.99671,1,0,0
40604,472438.02782,4980566.80359,1,0,0
40605,471920.97841,4980576.96384,1,0,0
40606,471878.35588,4979161.87377,1,0,0
40607,471254.36066,4976765.39901,1,0,0
40608,471773.67621,4976728.54456,1,0,0
40609,472897.0811,4977284.61575,1,0,0
40610,473152.02141,4977482.94346,1,0,0
40611,474285.57406,4977840.32273,1,0,0
40612,483209.67267,4976167.83224,1,0,0
40613,483604.73362,4975270.75749,1,0,0
40614,481771.67163,4976753.51763,1,0,0
40615,478675.38827,4974462.79061,1,0,0
40616,478065.53127,4974662.03024,1,0,0
40617,478161.5,4973863.32005,1,0,0
40618,476236.5119,4973257.74874,1,0,0
40619,475230.47488,4972056.72088,1,0,0
40620,452101.03727,5000092.03938,1,0,0
40621,455600.33156,4994986.59722,1,0,0
40622,455588.17629,4993653.017,1,0,0
40623,460492.08256,4996627.5596,1,0,0
40624,458925.15047,4996376.92571,1,0,0
40625,462560.19211,4997829.34266,1,0,0
40626,464668.4318,4993897.23893,1,0,0
40627,467151.75948,4989531.47202,1,0,0
40628,469631.96341,4990720.06322,1,0,0
40629,471862.84959,4990709.82238,1,0,0
40630,473964.79159,4992499.59094,1,0,0
40631,466835.70828,4979112.40907,1,0,0
40632,467162.51758,4977804.35491,1,0,0
40633,469217.1689,4980985.16943,1,0,0
40634,464370.51534,4978342.32771,1,0,0
40635,464393.18515,4978044.2805,1,0,0
40636,465384.29624,4976169.55352,1,0,0
40637,468013.53218,4979062.18733,1,0,0
40638,470374.07362,4980204.09508,1,0,0
40639,468606.9089,4977983.8975,1,0,0
40640,469183.13942,4976220.20693,1,0,0
40641,469167.42877,4975206.46538,1,0,0
40642,469931.63796,4975558.56,1,0,0
40643,452093.32006,4982772.98994,1,0,0
40644,452625.00966,4982896.13614,1,0,0
40645,456553.63539,4979630.90688,1,0,0
40646,450736.76553,4981469.6921,1,0,0
40647,450453.0024,4982243.37234,1,0,0
40648,449104.39868,4979942.92001,1,0,0
40649,447029.12648,4980697.22453,1,0,0
40650,444265.78039,4982028.74002,1,0,0
40651,445501.10019,4984682.43193,1,0,0
40652,447996.94383,4984137.58403,1,0,0
40653,448334.28094,4982393.08592,1,0,0
40654,441048.94844,4975550.95929,1,0,0
40655,442617.55281,4977589.99209,1,0,0
40656,441069.78887,4978276.43107,1,0,0
40657,441008.65772,4973139.79919,1,0,0
40658,440220.34552,4972623.28625,1,0,0
40659,442720.91953,4971956.33863,1,0,0
40660,445498.38324,4971110.3594,1,0,0
40661,455237.01409,4972334.5667,1,0,0
40662,461528.94934,4971070.17413,1,0,0
40663,461637.13929,4969103.17291,1,0,0
40664,464424.48501,4968175.23765,1,0,0
40665,465485.58327,4968461.89072,1,0,0
40666,466448.13717,4972151.31321,1,0,0
40667,468619.52524,4971010.87308,1,0,0
40668,469059.94558,4971165.73312,1,0,0
40669,477992.07663,4964918.2433,1,0,0
40670,475819.91937,4963099.75675,1,0,0
40671,474370.38886,4963718.98804,1,0,0
40672,475246.11523,4962462.68521,1,0,0
40673,472847.63156,4965295.45147,1,0,0
40674,473527.79528,4963629.57097,1,0,0
40675,471154.34279,4961688.13633,1,0,0
40676,472278.24313,4960491.13053,1,0,0
40677,469925.47251,4961703.57592,1,0,0
40678,496191.15493,4976868.11851,1,0,0
40679,494976.08394,4974476.07826,1,0,0
40680,493318.4773,4975467.79336,1,0,0
40681,493218.4242,4975801.68486,1,0,0
40682,491681.68725,4976552.12603,1,0,0
40683,494465.74765,4977244.22192,1,0,0
40684,495966.55926,4977176.04748,1,0,0
40685,498562.48219,4977250.00673,1,0,0
40686,474308.30564,4984764.6161,1,0,0
40687,471624.65137,4984228.78319,1,0,0
40688,473303.14868,4984130.71598,1,0,0
40689,467532.7129,4981862.50794,1,0,0
40690,473726.32867,4986817.75741,1,0,0
40691,475553.40213,4988282.53239,1,0,0
40692,476034.09887,4987875.41928,1,0,0
40693,477265.59384,4988669.74801,1,0,0
40694,478325.80114,4988296.98071,1,0,0
40695,478897.74451,4989126.36944,1,0,0
40696,479090.27237,4989341.25659,1,0,0
40697,479709.22846,4989740.90357,1,0,0
40698,477046.09793,4987455.08178,1,0,0
40699,475595.0172,4986988.35393,1,0,0
40700,475066.70973,4986479.50138,1,0,0
40701,479478.79139,4982840.06685,1,0,0
40702,480304.96436,4982837.48426,1,0,0
40703,478654.27331,4983129.81614,1,0,0
40704,477058.06653,4982101.76155,1,0,0
40705,480564.1976,4981144.97569,1,0,0
40706,479878.43335,4980346.36715,1,0,0
40707,478745.83921,4981315.5541,1,0,0
40708,481973.87798,4981622.78779,1,0,0
40709,482652.97122,4979962.0396,1,0,0
40710,483918.96519,4979244.26597,1,0,0
40711,483917.30383,4979038.70304,1,0,0
40712,485221.2577,4978231.1444,1,0,0
