shape_id,A,B,LINK_ID
1340001,driveNode142486,driveNode142484,driveLink19630
1340001,driveNode142484,driveNode142485,driveLink19617
1340001,driveNode142485,driveNode142482,driveLink19626
1340001,driveNode142482,driveNode133446,driveLink19613
1340001,driveNode133446,driveNode143217,driveLink395791
1340001,driveNode143217,driveNode143218,driveLink107738
1340001,driveNode143218,driveNode140949,driveLink107800
1340001,driveNode140949,driveNode143215,driveLink270689
1340001,driveNode143215,driveNode139433,driveLink106896
1340001,driveNode139433,driveNode139423,driveLink14424
1340001,driveNode139423,driveNode139427,driveLink320655
1340001,driveNode139427,driveNode133158,driveLink9924
1340001,driveNode133158,driveNode13023,driveLink176283
1340001,driveNode13023,driveNode139424,driveLink343124
1340001,driveNode139424,driveNode139426,driveLink324007
1340001,driveNode139426,driveNode139425,driveLink324090
1340001,driveNode139425,driveNode139422,driveLink324035
1340001,driveNode139422,driveNode140946,driveLink320622
1340001,driveNode140946,driveNode140947,driveLink267969
1340001,driveNode140947,driveNode80581,driveLink270665
1340001,driveNode80581,driveNode90940,driveLink85425
1340001,driveNode90940,driveNode80462,driveLink185120
1340001,driveNode80462,driveNode90941,driveLink82744
1340001,driveNode90941,driveNode80461,driveLink185121
1340001,driveNode80461,driveNode139433,driveLink82681
1340001,driveNode139433,driveNode139423,driveLink14424
1340001,driveNode139423,driveNode139419,driveLink320654
1340001,driveNode139419,driveNode139420,driveLink311479
1340001,driveNode139420,driveNode139332,driveLink311717
1340001,driveNode139332,driveNode139333,driveLink3297
1340001,driveNode139333,driveNode139306,driveLink3305
1340001,driveNode139306,driveNode145991,driveLink276680
1340001,driveNode145991,driveNode11910,driveLink330413
1340001,driveNode11910,driveNode11775,driveLink312927
1340001,driveNode11775,driveNode11867,driveLink312050
1340001,driveNode11867,driveNode4336,driveLink312664
1340001,driveNode4336,driveNode20257,driveLink215178
1340001,driveNode20257,driveNode20239,driveLink186795
1340001,driveNode20239,driveNode16638,driveLink186618
1340001,driveNode16638,driveNode11564,driveLink21673
1340001,driveNode11564,driveNode4649,driveLink310329
1340001,driveNode4649,driveNode4667,driveLink219159
1340001,driveNode4667,driveNode17034,driveLink219260
1340001,driveNode17034,driveNode4946,driveLink23573
1340001,driveNode4946,driveNode4940,driveLink224664
1340001,driveNode4940,driveNode21315,driveLink224639
1340005,driveNode20785,driveNode33005,driveLink201313
1340005,driveNode33005,driveNode23467,driveLink13648
1340005,driveNode23467,driveNode20855,driveLink39542
1340005,driveNode20855,driveNode4931,driveLink202653
1340005,driveNode4931,driveNode12426,driveLink224584
1340005,driveNode12426,driveNode18308,driveLink320002
1340005,driveNode18308,driveNode4650,driveLink122073
1340005,driveNode4650,driveNode4651,driveLink219161
1340005,driveNode4651,driveNode4579,driveLink219171
1340005,driveNode4579,driveNode15879,driveLink218188
1340005,driveNode15879,driveNode20747,driveLink417166
1340005,driveNode20747,driveNode19690,driveLink195375
1340005,driveNode19690,driveNode4335,driveLink146422
1340005,driveNode4335,driveNode4329,driveLink215176
1340005,driveNode4329,driveNode11774,driveLink215153
1340005,driveNode11774,driveNode152180,driveLink312046
1340005,driveNode152180,driveNode150702,driveLink398022
1340005,driveNode150702,driveNode139310,driveLink104203
1340005,driveNode139310,driveNode139307,driveLink282416
1340005,driveNode139307,driveNode139331,driveLink276705
1340005,driveNode139331,driveNode139335,driveLink3296
1340005,driveNode139335,driveNode139418,driveLink3315
1340005,driveNode139418,driveNode143081,driveLink311380
1340005,driveNode143081,driveNode139422,driveLink36032
1340005,driveNode139422,driveNode140946,driveLink320622
1340005,driveNode140946,driveNode143219,driveLink267970
1340005,driveNode143219,driveNode80268,driveLink108550
1340005,driveNode80268,driveNode142479,driveLink78362
1340005,driveNode142479,driveNode142483,driveLink373527
1340005,driveNode142483,driveNode142486,driveLink19616
1340005,driveNode142486,driveNode88231,driveLink19629
1340005,driveNode88231,driveNode88230,driveLink161469
1340005,driveNode88230,driveNode82097,driveLink161467
1340005,driveNode82097,driveNode80885,driveLink99409
1340005,driveNode80885,driveNode88229,driveLink89391
1340005,driveNode88229,driveNode88286,driveLink161462
1340005,driveNode88286,driveNode88285,driveLink161940
1340005,driveNode88285,driveNode88284,driveLink161934
1340005,driveNode88284,driveNode133783,driveLink161932
1340005,driveNode133783,driveNode84274,driveLink43247
1340005,driveNode84274,driveNode84306,driveLink123462
1340005,driveNode84306,driveNode80188,driveLink123608
1340005,driveNode80188,driveNode84305,driveLink77356
1340005,driveNode84305,driveNode84337,driveLink123606
1340005,driveNode84337,driveNode85430,driveLink123812
1340005,driveNode85430,driveNode85521,driveLink134818
1340005,driveNode85521,driveNode88575,driveLink136242
1340005,driveNode88575,driveNode83796,driveLink164199
1340005,driveNode83796,driveNode89251,driveLink119411
1340005,driveNode89251,driveNode89252,driveLink169274
1340005,driveNode89252,driveNode89253,driveLink169277
1340005,driveNode89253,driveNode86169,driveLink169282
1340005,driveNode86169,driveNode87202,driveLink142152
1340005,driveNode87202,driveNode88699,driveLink151767
1340005,driveNode88699,driveNode84187,driveLink164911
1340005,driveNode84187,driveNode82867,driveLink122664
1340005,driveNode82867,driveNode83928,driveLink107960
1340005,driveNode83928,driveNode89144,driveLink120512
1340005,driveNode89144,driveNode89255,driveLink168401
1340005,driveNode89255,driveNode89256,driveLink169288
1340005,driveNode89256,driveNode86364,driveLink169292
1340005,driveNode86364,driveNode89110,driveLink144812
1340005,driveNode89110,driveNode87288,driveLink168176
1340005,driveNode87288,driveNode87287,driveLink152425
1340005,driveNode87287,driveNode83722,driveLink152422
1340005,driveNode83722,driveNode89257,driveLink118685
1340005,driveNode89257,driveNode135146,driveLink169295
1340005,driveNode135146,driveNode135160,driveLink252839
1340005,driveNode135160,driveNode89258,driveLink253390
1340005,driveNode89258,driveNode135451,driveLink169299
1340005,driveNode135451,driveNode135459,driveLink2139
1340005,driveNode135459,driveNode136084,driveLink2157
1340005,driveNode136084,driveNode136061,driveLink275973
1340005,driveNode136061,driveNode89259,driveLink275855
1340005,driveNode89259,driveNode136085,driveLink169302
1340005,driveNode136085,driveNode136059,driveLink275975
1340005,driveNode136059,driveNode85860,driveLink275849
1340005,driveNode85860,driveNode82505,driveLink139275
1340005,driveNode82505,driveNode86352,driveLink102610
4520003,driveNode152969,driveNode152968,driveLink196314
4520003,driveNode152968,driveNode152967,driveLink196226
4520003,driveNode152967,driveNode67571,driveLink196219
4520003,driveNode67571,driveNode60114,driveLink135565
4520003,driveNode60114,driveNode62133,driveLink50680
4520003,driveNode62133,driveNode62118,driveLink63751
4520003,driveNode62118,driveNode62117,driveLink63687
4520003,driveNode62117,driveNode61596,driveLink63684
4520003,driveNode61596,driveNode62134,driveLink60929
4520003,driveNode62134,driveNode62135,driveLink63756
4520003,driveNode62135,driveNode56119,driveLink63764
4520003,driveNode56119,driveNode62136,driveLink17681
4520003,driveNode62136,driveNode62137,driveLink63765
4520003,driveNode62137,driveNode62138,driveLink63770
4520003,driveNode62138,driveNode62139,driveLink63773
4520003,driveNode62139,driveNode59700,driveLink63774
4520003,driveNode59700,driveNode61251,driveLink47368
4520003,driveNode61251,driveNode169696,driveLink59073
4520003,driveNode169696,driveNode62140,driveLink2853
4520003,driveNode62140,driveNode66242,driveLink63779
4520003,driveNode66242,driveNode63140,driveLink112380
4520003,driveNode63140,driveNode61322,driveLink69574
4520003,driveNode61322,driveNode56290,driveLink59509
4520003,driveNode56290,driveNode56289,driveLink18708
4520003,driveNode56289,driveNode56288,driveLink18702
4520003,driveNode56288,driveNode59031,driveLink18699
4520003,driveNode59031,driveNode59030,driveLink40073
4520003,driveNode59030,driveNode64591,driveLink40070
4520003,driveNode64591,driveNode58607,driveLink84327
4520003,driveNode58607,driveNode58605,driveLink35746
4520003,driveNode58605,driveNode64590,driveLink35741
4520003,driveNode64590,driveNode65978,driveLink84320
4520003,driveNode65978,driveNode65979,driveLink107716
4520003,driveNode65979,driveNode65995,driveLink107722
4520003,driveNode65995,driveNode144856,driveLink108141
4520003,driveNode144856,driveNode65784,driveLink185076
4520003,driveNode65784,driveNode63384,driveLink103725
4520003,driveNode63384,driveNode59730,driveLink71119
4520003,driveNode59730,driveNode65785,driveLink47512
4520003,driveNode65785,driveNode64044,driveLink103745
4520003,driveNode64044,driveNode65980,driveLink76976
4520003,driveNode65980,driveNode65983,driveLink107797
4520003,driveNode65983,driveNode61847,driveLink107840
4520003,driveNode61847,driveNode63680,driveLink62107
4520003,driveNode63680,driveNode61675,driveLink73173
4520003,driveNode61675,driveNode67339,driveLink61297
4520003,driveNode67339,driveNode67378,driveLink131037
4520003,driveNode67378,driveNode66327,driveLink131732
4520003,driveNode66327,driveNode56308,driveLink113809
4520003,driveNode56308,driveNode56816,driveLink18867
4520003,driveNode56816,driveNode56815,driveLink24363
4520003,driveNode56815,driveNode56486,driveLink24359
4520003,driveNode56486,driveNode56488,driveLink20545
4520003,driveNode56488,driveNode135999,driveLink20551
4520003,driveNode135999,driveNode135993,driveLink375897
4520003,driveNode135993,driveNode135994,driveLink373838
4520003,driveNode135994,driveNode135997,driveLink373841
4520003,driveNode135997,driveNode157113,driveLink373850
4520003,driveNode157113,driveNode154900,driveLink48834
4520003,driveNode154900,driveNode83375,driveLink267515
4520003,driveNode83375,driveNode143916,driveLink114704
4520003,driveNode143916,driveNode143913,driveLink38007
4520003,driveNode143913,driveNode143908,driveLink37184
4520003,driveNode143908,driveNode143868,driveLink17512
4520003,driveNode143868,driveNode143867,driveLink185097
4520003,driveNode143867,driveNode143840,driveLink184745
4520003,driveNode143840,driveNode143841,driveLink2260
4520003,driveNode143841,driveNode143775,driveLink2262
4520003,driveNode143775,driveNode143781,driveLink211539
4520003,driveNode143781,driveNode143783,driveLink212362
4520003,driveNode143783,driveNode80312,driveLink212471
4520003,driveNode80312,driveNode80496,driveLink79199
4520003,driveNode80496,driveNode80399,driveLink83470
4520003,driveNode80399,driveNode80486,driveLink81076
4520003,driveNode80486,driveNode143432,driveLink83332
4520003,driveNode143432,driveNode143429,driveLink178320
4520003,driveNode143429,driveNode143214,driveLink178154
4520003,driveNode143214,driveNode140949,driveLink106838
4520003,driveNode140949,driveNode143215,driveLink270689
4520003,driveNode143215,driveNode139433,driveLink106896
4520003,driveNode139433,driveNode139423,driveLink14424
4520003,driveNode139423,driveNode139427,driveLink320655
4520003,driveNode139427,driveNode133158,driveLink9924
4520003,driveNode133158,driveNode13023,driveLink176283
4520003,driveNode13023,driveNode139424,driveLink343124
4520003,driveNode139424,driveNode139426,driveLink324007
4520003,driveNode139426,driveNode139425,driveLink324090
4520003,driveNode139425,driveNode139422,driveLink324035
4520003,driveNode139422,driveNode140946,driveLink320622
4520003,driveNode140946,driveNode140947,driveLink267969
4520003,driveNode140947,driveNode80581,driveLink270665
4520003,driveNode80581,driveNode90940,driveLink85425
4520003,driveNode90940,driveNode80462,driveLink185120
4520003,driveNode80462,driveNode90941,driveLink82744
4520003,driveNode90941,driveNode80461,driveLink185121
4520003,driveNode80461,driveNode139433,driveLink82681
4520003,driveNode139433,driveNode139423,driveLink14424
4520003,driveNode139423,driveNode139419,driveLink320654
4520003,driveNode139419,driveNode139420,driveLink311479
4520003,driveNode139420,driveNode139332,driveLink311717
4520003,driveNode139332,driveNode139333,driveLink3297
4520003,driveNode139333,driveNode139306,driveLink3305
4520003,driveNode139306,driveNode145991,driveLink276680
4520003,driveNode145991,driveNode11910,driveLink330413
4520003,driveNode11910,driveNode11775,driveLink312927
4520003,driveNode11775,driveNode11867,driveLink312050
4520003,driveNode11867,driveNode4336,driveLink312664
4520003,driveNode4336,driveNode20257,driveLink215178
4520003,driveNode20257,driveNode20239,driveLink186795
4520003,driveNode20239,driveNode16638,driveLink186618
4520003,driveNode16638,driveNode11564,driveLink21673
4520003,driveNode11564,driveNode4649,driveLink310329
4520003,driveNode4649,driveNode4667,driveLink219159
4520003,driveNode4667,driveNode17034,driveLink219260
4520003,driveNode17034,driveNode4946,driveLink23573
4520003,driveNode4946,driveNode4940,driveLink224664
4520003,driveNode4940,driveNode21315,driveLink224639
1210002,driveNode147530,driveNode10135,driveLink64388
1210002,driveNode10135,driveNode147310,driveLink294972
1210002,driveNode147310,driveNode147531,driveLink229980
1210002,driveNode147531,driveNode132484,driveLink65508
1210002,driveNode132484,driveNode132485,driveLink252336
1210002,driveNode132485,driveNode24806,driveLink252337
1210002,driveNode24806,driveNode33421,driveLink55687
1210002,driveNode33421,driveNode32299,driveLink16266
1210002,driveNode32299,driveNode132380,driveLink8050
1210002,driveNode132380,driveNode9372,driveLink281328
1210002,driveNode9372,driveNode133155,driveLink290771
1210002,driveNode133155,driveNode133156,driveLink146329
1210002,driveNode133156,driveNode133157,driveLink165830
1210002,driveNode133157,driveNode133389,driveLink165954
1210002,driveNode133389,driveNode21715,driveLink315874
1210002,driveNode21715,driveNode133390,driveLink242757
1210002,driveNode133390,driveNode133392,driveLink317128
1210002,driveNode133392,driveNode133396,driveLink317153
1210002,driveNode133396,driveNode133395,driveLink319497
1210002,driveNode133395,driveNode19609,driveLink319491
