route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,agency_raw_name,trip_destination,trip_short_name,trip_route_name,pub_dir_id,rm_block_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint,stop_distance,stop_is_skipped,arrival_h,arrival_m,departure_h,departure_m,tod,index,trip_num_for_shape,trip_num_total,num_pattern,trip_num_N_most,number_of_stops
452-95,AUG19-MVS-BUS-Weekday-01,15701417-AUG19-MVS-BUS-Weekday-01,Westbound 452  Express / Minneapolis,1,1904,4520002,1.0,MT2019,,,,,,24960.0,24960.0,56107,1,0,0,1,,,6,56,6,56,pk,1149,3,3,1,3,36
134-95,AUG19-MVS-BUS-Weekday-01,15701426-AUG19-MVS-BUS-Weekday-01,Westbound 134  Ltd Stop / Cleveland / Minneapolis,1,1135,1340005,1.0,MT2019,,,,,,22140.0,22140.0,13156,1,0,0,1,,,6,9,6,9,pk,1442,4,9,2,7,48
134-95,AUG19-MVS-BUS-Weekday-01,15701431-AUG19-MVS-BUS-Weekday-01,Westbound 134  Ltd Stop / Cleveland / Minneapolis,1,1752,1340001,1.0,MT2019,,,,,,30000.0,30000.0,13045,1,0,0,1,,,8,20,8,20,pk,1443,3,9,2,7,32
134-95,AUG19-MVS-BUS-Weekday-01,15701441-AUG19-MVS-BUS-Weekday-01,Eastbound 134A  Ltd Stop / Cleveland / Ford Pkwy,0,1752,1340002,1.0,MT2019,,,,,,27960.0,27960.0,17905,1,0,1,1,,,7,46,7,46,pk,1444,2,2,1,2,33
294-95,AUG19-MVS-BUS-Weekday-01,15762181-AUG19-MVS-BUS-Weekday-01,Westbound 294  Express / St Paul,1,1829,2940004,1.0,MT2019,,,,,,21780.0,21780.0,47071,1,0,0,1,,,6,3,6,3,pk,1231,4,5,2,5,62
294-95,AUG19-MVS-BUS-Weekday-01,15762182-AUG19-MVS-BUS-Weekday-01,Eastbound 294 Express/St Crx P&R/Via 4 Front Tech,0,1576,2940002,1.0,MT2019,,,,,,24480.0,24480.0,52761,1,1,1,1,,,6,48,6,48,pk,1233,2,2,1,2,55
294-95,AUG19-MVS-BUS-Weekday-01,15762185-AUG19-MVS-BUS-Weekday-01,Westbound 294  Express / St Paul,1,1684,2940001,1.0,MT2019,,,,,,22140.0,22140.0,47071,1,0,0,1,,,6,9,6,9,pk,1232,1,5,2,5,98
887-95,AUG19-MVS-NS-Weekday-01,15272772-AUG19-MVS-NS-Weekday-01,Northbound 887 NorthstarLink/StCloud P&R/StCloudCtr,0,32052,8870001,1.0,MT2019,,,,,,25800.0,25800.0,53348,1,0,0,1,,,7,10,7,10,pk,485,3,3,1,3,5
887-95,AUG19-MVS-NS-Weekday-01-0000100,15272781-AUG19-MVS-NS-Weekday-01-0000100,Southbound 887F Northstar Link/Northstar Sta/Ramp B,1,32057,8870003,1.0,MT2019,,,,,,36900.0,36900.0,53409,1,0,0,1,,,10,15,10,15,op,488,1,1,1,1,10
887-95,AUG19-MVS-NS-Weekday-01-0000100,15272782-AUG19-MVS-NS-Weekday-01-0000100,Northbound 887F Northstar Link/Northstar Sta/St Clo,0,32057,8870004,1.0,MT2019,,,,,,46800.0,46800.0,50465,1,0,0,1,,,13,0,13,0,op,489,1,1,1,1,10
887-95,AUG19-MVS-NS-Weekday-01,15272783-AUG19-MVS-NS-Weekday-01,Southbound 887  Northstar Link/Big Lake/ResourceCtr,1,32051,8870002,1.0,MT2019,,,,,,22500.0,22500.0,53409,1,0,0,1,,,6,15,6,15,pk,484,1,1,1,1,5
888-95,AUG19-MVS-NS-Weekday-01,15272794-AUG19-MVS-NS-Weekday-01,Northbound Northstar / Big Lake Sta,0,400,8880001,1.0,MT2019,,,,,,22500.0,22500.0,53342,1,0,1,1,,,6,15,6,15,pk,481,1,1,1,1,7
888-95,AUG19-MVS-NS-Weekday-01,15272802-AUG19-MVS-NS-Weekday-01,Southbound Northstar / Minneapolis / Target Field,1,402,8880002,1.0,MT2019,,,,,,22680.0,22680.0,53347,1,0,1,1,,,6,18,6,18,pk,480,3,3,1,3,7
602-95,AUG19-MVS-SUB-Weekday-01,15273433-AUG19-MVS-SUB-Weekday-01,Eastbound Southwest Flex / Eastbound,0,36138,6020002,1.0,MT2019,,,,,,26520.0,26520.0,53082,1,0,0,1,,,7,22,7,22,pk,981,1,1,1,1,6
788-95,AUG19-MVS-SUB-Weekday-01,15273437-AUG19-MVS-SUB-Weekday-01,Northbound 788   SHUTTLE / MAPLE GROVE,0,38004,7880001,1.0,MT2019,,,,,,23340.0,23340.0,56080,1,0,0,1,,,6,29,6,29,pk,587,4,4,1,4,18
787-95,AUG19-MVS-SUB-Weekday-01,15273444-AUG19-MVS-SUB-Weekday-01,Northbound 787  SHUTTLE / MAPLE GROVE / P & R LOTS,0,38002,7870002,1.0,MT2019,,,,,,52860.0,52860.0,51442,1,0,0,1,,,14,41,14,41,op,590,2,2,1,2,5
742-95,AUG19-MVS-SUB-Weekday-01,15273448-AUG19-MVS-SUB-Weekday-01,Westbound 742  WB/Hwy 55/Sta 73/Nathan/Prudential,1,37006,7420003,1.0,MT2019,,,,,,21780.0,21780.0,40165,1,1,1,1,,,6,3,6,3,pk,694,3,3,1,3,39
776-95,AUG19-MVS-SUB-Weekday-01,15273459-AUG19-MVS-SUB-Weekday-01,Eastbound 776 Olive Ln/Marquette & Washington,0,37033,7760002,1.0,MT2019,,,,,,22860.0,22860.0,53376,1,0,0,1,,,6,21,6,21,pk,616,5,5,1,5,53
795-95,AUG19-MVS-SUB-Weekday-01,15273471-AUG19-MVS-SUB-Weekday-01,Westbound 795 WB/Sta 73/4 Seasons Mall/45Av Nathan,1,37014,7950001,1.0,MT2019,,,,,,50460.0,50460.0,53766,1,0,1,1,,,14,1,14,1,op,574,2,2,1,2,48
774-95,AUG19-MVS-SUB-Weekday-01,15273473-AUG19-MVS-SUB-Weekday-01,Eastbound 774  EB/Dunkirk/Sta 73/East/DTWN/UofM,0,37062,7740001,1.0,MT2019,,,,,,24420.0,24420.0,56366,1,0,0,1,,,6,47,6,47,pk,619,4,4,1,4,19
774-95,AUG19-MVS-SUB-Weekday-01,15273477-AUG19-MVS-SUB-Weekday-01,Westbound 774  WB/U of M/Easttown/Sta 73/Dunkirk,1,37027,7740002,1.0,MT2019,,,,,,46860.0,46860.0,53766,1,0,1,1,,,13,1,13,1,op,621,1,1,1,1,18
774-95,AUG19-MVS-SUB-Weekday-01,15273479-AUG19-MVS-SUB-Weekday-01,Eastbound 774  EB/Dunkirk/Sta 73/East/DTWN/UofM,0,37023,7740001,1.0,MT2019,,,,,,32520.0,32520.0,56366,1,0,0,1,,,9,2,9,2,op,622,4,4,1,4,19
772-95,AUG19-MVS-SUB-Weekday-01,15273491-AUG19-MVS-SUB-Weekday-01,Eastbound 772  Express / Metrolink / Downtown,0,37024,7720002,1.0,MT2019,,,,,,23160.0,23160.0,50316,1,0,0,1,,,6,26,6,26,pk,623,5,5,1,5,33
771-95,AUG19-MVS-SUB-Weekday-01,15273501-AUG19-MVS-SUB-Weekday-01,Eastbound 771  Station 73 P&R,0,37018,7710002,1.0,MT2019,,,,,,24120.0,24120.0,48687,1,0,0,1,,,6,42,6,42,pk,627,3,3,1,3,63
777-95,AUG19-MVS-SUB-Weekday-01,15273511-AUG19-MVS-SUB-Weekday-01,Eastbound 777 Reserve/Transit St/Sta 73/Downtown,0,37040,7770002,1.0,MT2019,,,,,,25980.0,25980.0,52019,1,0,0,1,,,7,13,7,13,pk,612,4,4,1,4,61
747-95,AUG19-MVS-SUB-Weekday-01,15273527-AUG19-MVS-SUB-Weekday-01,Westbound 747  WB/Carlson Towers/Xenium Ln-TCF,1,37022,7470002,1.0,MT2019,,,,,,21840.0,21840.0,40165,1,1,1,1,,,6,4,6,4,pk,691,3,9,2,9,16
747-95,AUG19-MVS-SUB-Weekday-01,15273528-AUG19-MVS-SUB-Weekday-01,Westbound 747  WB/Carlson Towers/Xenium Ln-TCF,1,37011,7470003,1.0,MT2019,,,,,,23040.0,23040.0,53287,1,0,1,1,,,6,24,6,24,pk,690,6,9,2,9,15
741-95,AUG19-MVS-SUB-Weekday-01,15273541-AUG19-MVS-SUB-Weekday-01,Westbound 741 COUNTY RD 9-ANNAPOLIS,1,37002,7410001,1.0,MT2019,,,,,,22500.0,22500.0,52478,1,0,0,1,,,6,15,6,15,pk,697,4,4,1,4,35
740-95,AUG19-MVS-SUB-Weekday-01,15273549-AUG19-MVS-SUB-Weekday-01,Westbound 740 COUNTY RD 24-MEDINA RD,1,37018,7400002,1.0,MT2019,,,,,,22500.0,22500.0,52478,1,0,0,1,,,6,15,6,15,pk,699,4,4,1,4,25
793-95,AUG19-MVS-SUB-Weekday-01,15273558-AUG19-MVS-SUB-Weekday-01,Eastbound 793  Express / Four Seasons / Downtown,0,37010,7930003,1.0,MT2019,,,,,,23340.0,23340.0,47610,1,0,0,1,,,6,29,6,29,pk,575,2,2,1,2,17
790-95,AUG19-MVS-SUB-Weekday-01,15273564-AUG19-MVS-SUB-Weekday-01,Eastbound 790  Express / Nathan Ln / Downtown,0,37063,7900002,1.0,MT2019,,,,,,25140.0,25140.0,42403,1,0,0,1,,,6,59,6,59,pk,580,7,7,1,7,57
791-95,AUG19-MVS-SUB-Weekday-01,15273580-AUG19-MVS-SUB-Weekday-01,Eastbound 791 FOUR SEASONS MALL,0,37055,7910002,1.0,MT2019,,,,,,22380.0,22380.0,49300,1,0,0,1,,,6,13,6,13,pk,578,3,3,1,3,52
600-95,AUG19-MVS-SUB-Weekday-01,15756010-AUG19-MVS-SUB-Weekday-01,Westbound Southwest Flex / Westbound,1,36103,6000003,1.0,MT2019,,,,,,23100.0,23100.0,19301,1,0,1,1,,,6,25,6,25,pk,983,1,1,1,1,12
690-95,AUG19-MVS-SUB-Weekday-01,15756011-AUG19-MVS-SUB-Weekday-01,Eastbound 690A Express/E BD/Dell Rd/VV/SW Sta/Mpls,0,36120,6900004,1.0,MT2019,,,,,,24000.0,24000.0,47719,1,0,1,1,,,6,40,6,40,pk,830,2,21,2,18,35
690-95,AUG19-MVS-SUB-Weekday-01,15756015-AUG19-MVS-SUB-Weekday-01,Eastbound 690  Express / E Bd / Minneapolis,0,36104,6900002,1.0,MT2019,,,,,,23400.0,23400.0,47705,1,0,0,1,,,6,30,6,30,pk,829,16,21,2,18,10
695-95,AUG19-MVS-SUB-Weekday-01,15756055-AUG19-MVS-SUB-Weekday-01,Eastbound 695 EBd/SW Vill/SW Sta/Dtwn East/UofM,0,36108,6950001,1.0,MT2019,,,,,,27780.0,27780.0,53082,1,0,0,1,,,7,43,7,43,pk,826,7,7,1,7,7
697-95,AUG19-MVS-SUB-Weekday-01,15756064-AUG19-MVS-SUB-Weekday-01,Eastbound 697 Express/E Bd/Carver/East Creek/Mpls,0,36106,6970002,1.0,MT2019,,,,,,24060.0,24060.0,70099,1,0,0,1,,,6,41,6,41,pk,822,5,7,2,7,11
697-95,AUG19-MVS-SUB-Weekday-01,15756076-AUG19-MVS-SUB-Weekday-01,Eastbound 697E Express/E Bd/Minneapolis,0,36116,6970004,1.0,MT2019,,,,,,23400.0,23400.0,53082,1,0,0,1,,,6,30,6,30,pk,823,2,7,2,7,10
698-95,AUG19-MVS-SUB-Weekday-01,15756078-AUG19-MVS-SUB-Weekday-01,Eastbound 698A Express/E Ck/SW Vill/ SW Sta/Mpls/U,0,36101,6980008,1.0,MT2019,,,,,,36300.0,36300.0,53082,1,0,0,1,,,10,5,10,5,op,821,6,6,1,6,16
698-95,AUG19-MVS-SUB-Weekday-01,15756079-AUG19-MVS-SUB-Weekday-01,Eastbound 698A Express/E Ck/SW Vill/ SW Sta/Mpls/U,0,36112,6980008,1.0,MT2019,,,,,,28140.0,28140.0,53082,1,0,0,1,,,7,49,7,49,pk,815,1,5,2,4,16
698-95,AUG19-MVS-SUB-Weekday-01,15756080-AUG19-MVS-SUB-Weekday-01,Eastbound 698  Express/EC/SW V/Cha/SW St/Mpls/UofM,0,36106,6980011,1.0,MT2019,,,,,,30120.0,30120.0,53082,1,0,0,1,,,8,22,8,22,pk,814,3,5,2,4,17
698-95,AUG19-MVS-SUB-Weekday-01,15756088-AUG19-MVS-SUB-Weekday-01,Westbound 698A Express/Mpls/SW Sta/SW V/East Crk,1,36215,6980010,1.0,MT2019,,,,,,44100.0,44100.0,53766,1,0,1,1,,,12,15,12,15,op,819,4,6,2,6,16
698-95,AUG19-MVS-SUB-Weekday-01,15756090-AUG19-MVS-SUB-Weekday-01,Westbound 698T Express/UM/SWSta/Chan/SWV/EC/CarSta,1,36212,6980002,1.0,MT2019,,,,,,53520.0,53520.0,53766,1,0,1,1,,,14,52,14,52,op,820,2,6,2,6,18
699-95,AUG19-MVS-SUB-Weekday-01,15756100-AUG19-MVS-SUB-Weekday-01,Eastbound 699L  Express/E Bd/SW Vill/Mpls,0,36131,6990001,1.0,MT2019,,,,,,27600.0,27600.0,52894,1,0,0,1,,,7,40,7,40,pk,811,2,10,2,8,10
699-95,AUG19-MVS-SUB-Weekday-01,15756101-AUG19-MVS-SUB-Weekday-01,Eastbound 699 Express/EB/Chan/SW Vill/MPLS,0,36111,6990002,1.0,MT2019,,,,,,22980.0,22980.0,70005,1,0,0,1,,,6,23,6,23,pk,810,6,10,2,8,11
690-95,AUG19-MVS-SUB-Weekday-01,15756151-AUG19-MVS-SUB-Weekday-01,Westbound 690V Express/W Bd/MPLS/SW St/SW V/E Ck,1,36105,6900009,1.0,MT2019,,,,,,27900.0,27900.0,17878,1,0,1,1,,,7,45,7,45,pk,828,2,2,1,2,10
120-95,AUG19-MVS-UM-Weekday-01,15698378-AUG19-MVS-UM-Weekday-01,Eastbound 120 Stadium Superblock/Circulator,0,31900,1200002,1.0,MT2019,,,,,,21600.0,21600.0,56564,1,0,0,1,,,6,0,6,0,pk,1469,18,18,1,18,7
120-95,AUG19-MVS-UM-Weekday-01,15698396-AUG19-MVS-UM-Weekday-01,Eastbound 120 Stadium Superblock/Circulator,0,31900,1200002,1.0,MT2019,,,,,,32400.0,32400.0,56564,1,0,0,1,,,9,0,9,0,op,1471,18,18,1,18,7
121-95,AUG19-MVS-UM-Weekday-01,15698430-AUG19-MVS-UM-Weekday-01,Westbound 121  Campus Connector,1,31903,1210002,1.0,MT2019,,,,,,25200.0,25200.0,52139,1,0,0,1,,,7,0,7,0,pk,1461,21,21,1,21,9
121-95,AUG19-MVS-UM-Weekday-01,15698451-AUG19-MVS-UM-Weekday-01,Westbound 121  Campus Connector,1,31907,1210002,1.0,MT2019,,,,,,32400.0,32400.0,52139,1,0,0,1,,,9,0,9,0,op,1467,72,72,1,72,9
121-95,AUG19-MVS-UM-Weekday-01,15698592-AUG19-MVS-UM-Weekday-01,Eastbound 121  Campus Connector,0,31902,1210001,1.0,MT2019,,,,,,25200.0,25200.0,52133,1,0,0,1,,,7,0,7,0,pk,1462,21,21,1,21,8
121-95,AUG19-MVS-UM-Weekday-01,15698613-AUG19-MVS-UM-Weekday-01,Eastbound 121  Campus Connector,0,31906,1210001,1.0,MT2019,,,,,,32400.0,32400.0,52133,1,0,0,1,,,9,0,9,0,op,1468,72,72,1,72,8
122-95,AUG19-MVS-UM-Weekday-01,15699065-AUG19-MVS-UM-Weekday-01,Eastbound 122 University AV/Circulator,0,31926,1220001,1.0,MT2019,,,,,,25200.0,25200.0,13215,1,0,0,1,,,7,0,7,0,pk,1457,12,12,1,12,9
122-95,AUG19-MVS-UM-Weekday-01,15699077-AUG19-MVS-UM-Weekday-01,Eastbound 122 University AV/Circulator,0,31926,1220001,1.0,MT2019,,,,,,32400.0,32400.0,13215,1,0,0,1,,,9,0,9,0,op,1460,36,36,1,36,9
123-95,AUG19-MVS-UM-Weekday-01,15699170-AUG19-MVS-UM-Weekday-01,Eastbound 123 4th Street/Circulator,0,31936,1230001,1.0,MT2019,,,,,,25200.0,25200.0,54035,1,0,0,1,,,7,0,7,0,pk,1454,12,12,1,12,9
123-95,AUG19-MVS-UM-Weekday-01,15699182-AUG19-MVS-UM-Weekday-01,Eastbound 123 4th Street/Circulator,0,31936,1230001,1.0,MT2019,,,,,,32400.0,32400.0,54035,1,0,0,1,,,9,0,9,0,op,1456,36,36,1,36,9
124-95,AUG19-MVS-UM-Weekday-01,15699237-AUG19-MVS-UM-Weekday-01,Northbound 124  St Paul Campus Circulator,0,31942,1240001,1.0,MT2019,,,,,,25200.0,25200.0,52149,1,0,0,1,,,7,0,7,0,pk,1451,6,6,1,6,13
124-95,AUG19-MVS-UM-Weekday-01,15699243-AUG19-MVS-UM-Weekday-01,Northbound 124  St Paul Campus Circulator,0,31942,1240001,1.0,MT2019,,,,,,32400.0,32400.0,52149,1,0,0,1,,,9,0,9,0,op,1453,18,18,1,18,13
901-95,AUG19-RAIL-Weekday-01,15268942-AUG19-RAIL-Weekday-01,Northbound to Mpls-Target Field,0,8,9010002,1.0,MT2019,,,,,,22380.0,22380.0,51405,1,0,0,1,,,6,13,6,13,pk,461,18,18,1,18,22
901-95,AUG19-RAIL-Weekday-01,15268958-AUG19-RAIL-Weekday-01,Northbound to Mpls-Target Field,0,6,9010002,1.0,MT2019,,,,,,32580.0,32580.0,51405,1,0,0,1,,,9,3,9,3,op,467,36,36,1,36,22
901-95,AUG19-RAIL-Weekday-01,15269045-AUG19-RAIL-Weekday-01,Southbound to Mall of America,1,6,9010005,1.0,MT2019,,,,,,23520.0,23520.0,56334,1,0,0,1,,,6,32,6,32,pk,460,18,18,1,18,21
901-95,AUG19-RAIL-Weekday-01,15269059-AUG19-RAIL-Weekday-01,Southbound to Mall of America,1,7,9010005,1.0,MT2019,,,,,,34920.0,34920.0,56334,1,0,0,1,,,9,42,9,42,op,466,36,36,1,36,21
902-95,AUG19-RAIL-Weekday-01,15420032-AUG19-RAIL-Weekday-01,Westbound to Mpls-Target Field,1,60,9020006,1.0,MT2019,,,,,,21720.0,21720.0,56026,1,0,0,1,,,6,2,6,2,pk,452,18,18,1,18,25
902-95,AUG19-RAIL-Weekday-01,15420050-AUG19-RAIL-Weekday-01,Westbound to Mpls-Target Field,1,56,9020006,1.0,MT2019,,,,,,32520.0,32520.0,56026,1,0,0,1,,,9,2,9,2,op,458,36,36,1,36,25
902-95,AUG19-RAIL-Weekday-01,15420134-AUG19-RAIL-Weekday-01,Eastbound to St. Paul-Union Depot,0,52,9020005,1.0,MT2019,,,,,,23820.0,23820.0,56334,1,0,0,1,,,6,37,6,37,pk,453,18,18,1,18,26
902-95,AUG19-RAIL-Weekday-01,15420152-AUG19-RAIL-Weekday-01,Eastbound to St. Paul-Union Depot,0,53,9020005,1.0,MT2019,,,,,,32820.0,32820.0,56334,1,0,0,1,,,9,7,9,7,op,459,36,36,1,36,26
903-58,20190518-Weekday-04,201-B-903.0S-0818-20190518-Weekday-04,SOUTHBOUND TO APPLE VALLEY,0,201,9030247,,MV2019,APPLE VALLEY,903,903,Southbound,201-B,29880.0,29880.0,01630,1,0,0,1,0.0,0,8,18,8,18,pk,9,9,9,1,9,5
903-58,20190518-Weekday-04,202-B-903.0S-1138-20190518-Weekday-04,SOUTHBOUND TO APPLE VALLEY,0,202,9030246,,MV2019,APPLE VALLEY,903,903,Southbound,202-B,41880.0,41880.0,01630,1,0,0,1,0.0,0,11,38,11,38,op,15,3,18,2,18,5
903-58,20190518-Weekday-04,213-B-903.0S-1358-20190518-Weekday-04,SOUTHBOUND TO APPLE VALLEY,0,213,9030247,,MV2019,APPLE VALLEY,903,903,Southbound,213-B,50280.0,50280.0,01630,1,0,0,1,0.0,0,13,58,13,58,op,14,15,18,2,18,5
903-58,20190518-Weekday-04,202-B-903.0N-0602-20190518-Weekday-04,NORTHBOUND TO MALL OF AMERICA,1,202,9030241,,MV2019,MALL OF AMERICA,903,903,Northbound,202-B,21720.0,21780.0,01499,1,0,0,1,1808.0,0,6,2,6,3,pk,8,9,9,1,9,5
903-58,20190518-Weekday-04,202-B-903.0N-0912-20190518-Weekday-04,NORTHBOUND TO MALL OF AMERICA,1,202,9030241,,MV2019,MALL OF AMERICA,903,903,Northbound,202-B,33120.0,33180.0,01499,1,0,0,1,1808.0,0,9,12,9,13,op,13,18,18,1,18,5
470-58,20190518-Weekday-04,031-CT-470.1N-0746-20190518-Weekday-04,470 MINNEAPOLIS,1,31,4700210,,MV2019,MINNEAPOLIS,470,470,Northbound,031-CT,27960.0,27960.0,00535,1,0,0,1,0.0,0,7,46,7,46,pk,207,5,8,2,7,7
484-58,20190518-Weekday-04,121-RL-484.0N-0632-20190518-Weekday-04,484 ST PAUL,1,121,4840095,,MV2019,ST PAUL,484,484,Northbound,121-RL,23520.0,23520.0,01242,1,0,0,1,0.0,0,6,32,6,32,pk,124,4,6,2,6,40
480-58,20190518-Weekday-04,031-CT-480.1N-0601-20190518-Weekday-04,480 ST PAUL,1,31,4800212,,MV2019,ST PAUL,480,480,Northbound,031-CT,21660.0,21900.0,01499,1,0,0,1,1808.0,0,6,1,6,5,pk,132,5,11,2,7,13
480-58,20190518-Weekday-04,115-CT-480.3N-0726-20190518-Weekday-04,480 ST PAUL,1,115,4800210,,MV2019,ST PAUL,480,480,Northbound,115-CT,26760.0,26760.0,00460,1,0,0,1,0.0,0,7,26,7,26,pk,133,2,11,2,7,26
476-58,20190518-Weekday-04,049-RL-476.0N-0616-20190518-Weekday-04,476 MINNEAPOLIS,1,49,4760216,,MV2019,MINNEAPOLIS,476,476,Northbound,049-RL,22560.0,22560.0,01097,1,0,0,1,0.0,0,6,16,6,16,pk,166,4,7,2,7,32
476-58,20190518-Weekday-04,064-RL-476.1N-0633-20190518-Weekday-04,476 MINNEAPOLIS,1,64,4760217,,MV2019,MINNEAPOLIS,476,476,Northbound,064-RL,23580.0,23580.0,01106,1,0,0,1,0.0,0,6,33,6,33,pk,167,3,7,2,7,22
472-58,20190518-Weekday-04,043-CN-472.2N-0736-20190518-Weekday-04,472 MINNEAPOLIS,1,43,4720193,,MV2019,MINNEAPOLIS,472,472,Northbound,043-CN,27360.0,27360.0,00672,1,0,0,1,0.0,0,7,36,7,36,pk,196,2,7,2,5,9
472-58,20190518-Weekday-04,061-RL-472.1N-0623-20190518-Weekday-04,472 MINNEAPOLIS,1,61,4720226,,MV2019,MINNEAPOLIS,472,472,Northbound,061-RL,22980.0,22980.0,01541,1,0,0,1,0.0,0,6,23,6,23,pk,195,3,7,2,5,30
472-58,20190518-Weekday-04,345-CT-472.2S-1404-20190518-Weekday-04,472 BLACKHAWK PARK & RIDE,0,345,4720208,,MV2019,BLACKHAWK PARK & RIDE,472,472,Southbound,345-CT,50640.0,50640.0,00076,1,0,0,1,0.0,0,14,4,14,4,op,201,1,1,1,1,11
464-58,20190518-Weekday-04,054-RL-464.2N-0632-20190518-Weekday-04,464 MINNEAPOLIS via HOC,1,54,4640161,,MV2019,MINNEAPOLIS via HOC,464,464,Northbound,054-RL,23520.0,23520.0,00001,1,0,0,1,0.0,0,6,32,6,32,pk,240,3,10,2,6,24
460-58,20190518-Weekday-04,037-CN-460.0N-0606-20190518-Weekday-04,460 MINNEAPOLIS,1,37,4600164,,MV2019,MINNEAPOLIS,460,460,Northbound,037-CN,21960.0,21960.0,00064,1,0,0,1,0.0,0,6,6,6,6,pk,251,7,30,2,30,7
460-58,20190518-Weekday-04,011-CN-460.0N-0652-20190518-Weekday-04,460 MINNEAPOLIS,1,11,4600163,,MV2019,MINNEAPOLIS,460,460,Northbound,011-CN,24720.0,24720.0,00064,1,0,0,1,0.0,0,6,52,6,52,pk,250,23,30,2,30,7
460-58,20190518-Weekday-04,036-RD-460.0N-0921-20190518-Weekday-04,460 MINNEAPOLIS,1,36,4600164,,MV2019,MINNEAPOLIS,460,460,Northbound,036-RD,33660.0,33660.0,00064,1,0,0,1,0.0,0,9,21,9,21,op,254,1,1,1,1,7
460-58,20190518-Weekday-04,324-CT-460.0S-1451-20190518-Weekday-04,460 BURNSVILLE STATION,0,324,4600168,,MV2019,BURNSVILLE STATION,460,460,Southbound,324-CT,53460.0,53460.0,00076,1,0,0,1,0.0,0,14,51,14,51,op,255,3,3,1,3,9
489-58,20190518-Weekday-04,048-RD-489.1S-0639-20190518-Weekday-04,489 ECOLAB/OPPERMAN,0,48,4890070,,MV2019,ECOLAB/OPPERMAN,489,489,Southbound,048-RD,23940.0,23940.0,01612,1,0,0,1,0.0,0,6,39,6,39,pk,118,3,3,1,3,37
479-58,20190518-Weekday-04,077-RL-479.0N-0651-20190518-Weekday-04,479 MINNEAPOLIS,1,77,4790076,,MV2019,MINNEAPOLIS,479,479,Northbound,077-RL,25020.0,25020.0,01193,1,0,0,1,4417.0,0,6,57,6,57,pk,138,2,2,1,2,13
478-58,20190518-Weekday-04,080-RL-478.0N-0654-20190518-Weekday-04,478 MINNEAPOLIS,1,80,4780078,,MV2019,MINNEAPOLIS,478,478,Northbound,080-RL,24840.0,24840.0,01759,1,0,0,1,0.0,0,6,54,6,54,pk,143,6,6,1,6,16
470-58,20190518-Weekday-04,069-CN-470.3N-0627-20190518-Weekday-04,470 MINNEAPOLIS,1,69,4700219,,MV2019,MINNEAPOLIS,470,470,Northbound,069-CN,23220.0,23220.0,00615,1,0,0,1,0.0,0,6,27,6,27,pk,208,2,8,2,7,17
477-58,20190518-Weekday-04,318-RD-477.1S-1359-20190518-Weekday-04,477R APPLE VALLEY TS/PALOMINO PR,0,318,4770366,,MV2019,APPLE VALLEY TS/PALOMINO PR,477R,477R,Southbound,318-RD,50340.0,50340.0,00076,1,0,0,1,0.0,0,13,59,13,59,op,159,1,1,1,1,9
475-58,20190518-Weekday-04,304-CT-475.3S-1205-20190518-Weekday-04,475 CGTS/ZOO/APPLE VALLEY,0,304,4750209,,MV2019,CGTS/ZOO/APPLE VALLEY,475,475,Southbound,304-CT,43500.0,43500.0,01600,1,0,0,1,0.0,0,12,5,12,5,op,187,3,3,1,3,17
475-58,20190518-Weekday-04,313-RT-475.3N-1248-20190518-Weekday-04,475U UNIV OF MINN/MINNEAPOLIS,1,313,4750206,,MV2019,UNIV OF MINN/MINNEAPOLIS,475U,475U,Northbound,313-RT,46080.0,46140.0,01499,1,0,0,1,1808.0,0,12,48,12,49,op,185,4,5,2,5,14
475-58,20190518-Weekday-04,058-RD-475.0N-0631-20190518-Weekday-04,475U U OF MINNESOTA,1,58,4750207,,MV2019,U OF MINNESOTA,475U,475U,Northbound,058-RD,23460.0,23580.0,01499,1,0,0,1,1808.0,0,6,31,6,33,pk,180,4,4,1,4,6
475-58,20190518-Weekday-04,046-RT-475.0N-0904-20190518-Weekday-04,475U U OF MINNESOTA,1,46,4750207,,MV2019,U OF MINNESOTA,475U,475U,Northbound,046-RT,32640.0,32700.0,01499,1,0,0,1,1808.0,0,9,4,9,5,op,186,1,5,2,5,6
465-58,20190518-Weekday-04,311-CN-465.3S-1337-20190518-Weekday-04,465P BURNSVILLE/42 & PORTLAND,0,311,4650410,,MV2019,BURNSVILLE/42 & PORTLAND,465P,465P,Southbound,311-CN,49020.0,49020.0,01600,1,0,0,1,0.0,0,13,37,13,37,op,233,2,11,2,9,24
465-58,20190518-Weekday-04,306-RL-465.2S-1307-20190518-Weekday-04,465 BURNSVILLE STATION,0,306,4650405,,MV2019,BURNSVILLE STATION,465,465,Southbound,306-RL,47220.0,47220.0,01600,1,0,0,1,0.0,0,13,7,13,7,op,232,7,11,2,9,16
465-58,20190518-Weekday-04,032-CN-465.2S-0807-20190518-Weekday-04,465 BURNSVILLE STATION,0,32,4650405,,MV2019,BURNSVILLE STATION,465,465,Southbound,032-CN,29220.0,29220.0,01600,1,0,0,1,0.0,0,8,7,8,7,pk,226,1,4,2,4,16
